x_m,body_radius_m,body_area_m2,wing_area_m2,fin_area_m2,total_area_m2,target_area_m2,min_radius_m
0.13319999999999999,0.103330606326993,0.03354345770378941,0.0,0.0,0.03354345770378941,0.03354345770378941,0.1
0.1344,0.1033846808823822,0.033578574543489274,0.0,0.0,0.033578574543489274,0.033578574543489274,0.1
0.1356,0.10343907143651282,0.033613915131338636,0.0,0.0,0.033613915131338636,0.033613915131338636,0.1
0.13679999999999998,0.10349377499780363,0.0336494778459741,0.0,0.0,0.0336494778459741,0.0336494778459741,0.1
0.13799999999999998,0.10354878857813837,0.03368526106603225,0.0,0.0,0.03368526106603225,0.03368526106603225,0.1
0.1392,0.1036041091929466,0.033721263170149694,0.0,0.0,0.033721263170149694,0.033721263170149694,0.1
0.1404,0.1036597338612829,0.03375748253696302,0.0,0.0,0.03375748253696302,0.03375748253696302,0.1
0.14159999999999998,0.10371565960590523,0.03379391754510884,0.0,0.0,0.03379391754510884,0.03379391754510884,0.1
0.14279999999999998,0.10377188345335167,0.03383056657322374,0.0,0.0,0.03383056657322374,0.03383056657322374,0.1
0.144,0.10382840243401611,0.03386742799994432,0.0,0.0,0.03386742799994432,0.03386742799994432,0.1
0.1452,0.10388521358222258,0.03390450020390718,0.0,0.0,0.03390450020390718,0.03390450020390718,0.1
0.14639999999999997,0.10394231393629834,0.03394178156374891,0.0,0.0,0.03394178156374891,0.03394178156374891,0.1
0.14759999999999998,0.1039997005386458,0.03397927045810613,0.0,0.0,0.03397927045810613,0.03397927045810613,0.1
0.1488,0.10405737043581297,0.03401696526561541,0.0,0.0,0.03401696526561541,0.03401696526561541,0.1
0.15,0.10411532067856297,0.03405486436491337,0.0,0.0,0.03405486436491337,0.03405486436491337,0.1
0.15119999999999997,0.10417354832194207,0.03409296613463658,0.0,0.0,0.03409296613463658,0.03409296613463658,0.1
0.15239999999999998,0.10423205042534663,0.034131268953421674,0.0,0.0,0.034131268953421674,0.034131268953421674,0.1
0.1536,0.10429082405258865,0.034169771199905226,0.0,0.0,0.034169771199905226,0.034169771199905226,0.1
0.1548,0.10434986627196031,0.034208471252723846,0.0,0.0,0.034208471252723846,0.034208471252723846,0.1
0.156,0.1044091741562972,0.034247367490514116,0.0,0.0,0.034247367490514116,0.034247367490514116,0.1
0.15719999999999998,0.10446874478304026,0.034286458291912646,0.0,0.0,0.034286458291912646,0.034286458291912646,0.1
0.15839999999999999,0.1045285752342966,0.03432574203555604,0.0,0.0,0.03432574203555604,0.03432574203555604,0.1
0.1596,0.1045886625968991,0.03436521710008088,0.0,0.0,0.03436521710008088,0.03436521710008088,0.1
0.1608,0.10464900396246495,0.03440488186412377,0.0,0.0,0.03440488186412377,0.03440488186412377,0.1
0.16199999999999998,0.10470959642745263,0.03444473470632131,0.0,0.0,0.03444473470632131,0.03444473470632131,0.1
0.16319999999999998,0.10477043709321823,0.034484774005310095,0.0,0.0,0.034484774005310095,0.034484774005310095,0.1
0.1644,0.10483152306607017,0.03452499813972673,0.0,0.0,0.03452499813972673,0.03452499813972673,0.1
0.1656,0.10489285145732288,0.03456540548820781,0.0,0.0,0.03456540548820781,0.03456540548820781,0.1
0.16679999999999998,0.10495441938334946,0.03460599442938992,0.0,0.0,0.03460599442938992,0.03460599442938992,0.1
0.16799999999999998,0.10501622396563305,0.03464676334190968,0.0,0.0,0.03464676334190968,0.03464676334190968,0.1
0.1692,0.10507826233081703,0.03468771060440367,0.0,0.0,0.03468771060440367,0.03468771060440367,0.1
0.1704,0.10514053161075419,0.0347288345955085,0.0,0.0,0.0347288345955085,0.0347288345955085,0.1
0.17159999999999997,0.10520302894255469,0.03477013369386075,0.0,0.0,0.03477013369386075,0.03477013369386075,0.1
0.17279999999999998,0.10526575146863296,0.03481160627809703,0.0,0.0,0.03481160627809703,0.03481160627809703,0.1
0.174,0.10532869633675335,0.03485325072685395,0.0,0.0,0.03485325072685395,0.03485325072685395,0.1
0.1752,0.10539186070007495,0.03489506541876809,0.0,0.0,0.03489506541876809,0.03489506541876809,0.1
0.17639999999999997,0.10545524171719488,0.03493704873247605,0.0,0.0,0.03493704873247605,0.03493704873247605,0.1
0.17759999999999998,0.105518836552191,0.03497919904661444,0.0,0.0,0.03497919904661444,0.03497919904661444,0.1
0.1788,0.10558264237466308,0.03502151473981984,0.0,0.0,0.03502151473981984,0.03502151473981984,0.1
0.18,0.10564665635977318,0.035063994190728864,0.0,0.0,0.035063994190728864,0.035063994190728864,0.1
0.18119999999999997,0.10571087568828479,0.03510663577797809,0.0,0.0,0.03510663577797809,0.03510663577797809,0.1
0.18239999999999998,0.10577529754660113,0.035149437880204144,0.0,0.0,0.035149437880204144,0.035149437880204144,0.1
0.18359999999999999,0.10583991912680206,0.0351923988760436,0.0,0.0,0.0351923988760436,0.0351923988760436,0.1
0.1848,0.10590473762668033,0.03523551714413307,0.0,0.0,0.03523551714413307,0.03523551714413307,0.1
0.18599999999999997,0.10596975024977646,0.03527879106310913,0.0,0.0,0.03527879106310913,0.03527879106310913,0.1
0.18719999999999998,0.10603495420541285,0.03532221901160841,0.0,0.0,0.03532221901160841,0.03532221901160841,0.1
0.18839999999999998,0.10610034670872664,0.03536579936826749,0.0,0.0,0.03536579936826749,0.03536579936826749,0.1
0.1896,0.1061659249807018,0.03540953051172297,0.0,0.0,0.03540953051172297,0.03540953051172297,0.1
0.19079999999999997,0.10623168624819998,0.035453410820611445,0.0,0.0,0.035453410820611445,0.035453410820611445,0.1
0.19199999999999998,0.1062976277439906,0.03549743867356951,0.0,0.0,0.03549743867356951,0.03549743867356951,0.1
0.19319999999999998,0.10636374670677975,0.035541612449233775,0.0,0.0,0.035541612449233775,0.035541612449233775,0.1
0.1944,0.10643004038123823,0.03558593052624083,0.0,0.0,0.03558593052624083,0.03558593052624083,0.1
0.1956,0.1064965060180286,0.03563039128322727,0.0,0.0,0.03563039128322727,0.03563039128322727,0.1
0.19679999999999997,0.10656314087383123,0.0356749930988297,0.0,0.0,0.0356749930988297,0.0356749930988297,0.1
0.19799999999999998,0.10662994221136951,0.03571973435168472,0.0,0.0,0.03571973435168472,0.03571973435168472,0.1
0.1992,0.10669690729943396,0.03576461342042892,0.0,0.0,0.03576461342042892,0.03576461342042892,0.1
0.2004,0.1067640334129055,0.03580962868369889,0.0,0.0,0.03580962868369889,0.03580962868369889,0.1
0.20159999999999997,0.10683131783277787,0.035854778520131254,0.0,0.0,0.035854778520131254,0.035854778520131254,0.1
0.20279999999999998,0.10689875784617893,0.03590006130836258,0.0,0.0,0.03590006130836258,0.03590006130836258,0.1
0.204,0.10696635074639127,0.035945475427029486,0.0,0.0,0.035945475427029486,0.035945475427029486,0.1
0.2052,0.10703409383287178,0.035991019254768566,0.0,0.0,0.035991019254768566,0.035991019254768566,0.1
0.20639999999999997,0.10710198441127038,0.03603669117021641,0.0,0.0,0.03603669117021641,0.03603669117021641,0.1
0.20759999999999998,0.10717001979344784,0.03608248955200963,0.0,0.0,0.03608248955200963,0.03608248955200963,0.1
0.20879999999999999,0.10723819729749284,0.036128412778784806,0.0,0.0,0.036128412778784806,0.036128412778784806,0.1
0.21,0.107306514247738,0.03617445922917855,0.0,0.0,0.03617445922917855,0.03617445922917855,0.1
0.21119999999999997,0.1073749679747752,0.036220627281827456,0.0,0.0,0.036220627281827456,0.036220627281827456,0.1
0.21239999999999998,0.10744355581546992,0.03626691531536812,0.0,0.0,0.03626691531536812,0.03626691531536812,0.1
0.21359999999999998,0.1075122751129749,0.03631332170843714,0.0,0.0,0.03631332170843714,0.03631332170843714,0.1
0.2148,0.10758112321674282,0.03635984483967111,0.0,0.0,0.03635984483967111,0.03635984483967111,0.1
0.21599999999999997,0.10765009748253832,0.036406483087706644,0.0,0.0,0.036406483087706644,0.036406483087706644,0.1
0.21719999999999998,0.107719195272449,0.03645323483118031,0.0,0.0,0.03645323483118031,0.03645323483118031,0.1
0.21839999999999998,0.10778841395489593,0.03650009844872874,0.0,0.0,0.03650009844872874,0.03650009844872874,0.1
0.2196,0.10785775090464292,0.03654707231898851,0.0,0.0,0.03654707231898851,0.03654707231898851,0.1
0.22079999999999997,0.10792720350280555,0.036594154820596234,0.0,0.0,0.036594154820596234,0.036594154820596234,0.1
0.22199999999999998,0.1079967691368589,0.036641344332188484,0.0,0.0,0.036641344332188484,0.036641344332188484,0.1
0.22319999999999998,0.10806644520064497,0.036688639232401885,0.0,0.0,0.036688639232401885,0.036688639232401885,0.1
0.2244,0.10813622909437891,0.036736037899873016,0.0,0.0,0.036736037899873016,0.036736037899873016,0.1
0.22559999999999997,0.10820611822465494,0.03678353871323849,0.0,0.0,0.03678353871323849,0.03678353871323849,0.1
0.22679999999999997,0.10827611000445111,0.036831140051134886,0.0,0.0,0.036831140051134886,0.036831140051134886,0.1
0.22799999999999998,0.10834620185313375,0.036878840292198824,0.0,0.0,0.036878840292198824,0.036878840292198824,0.1
0.2292,0.10841639119646071,0.03692663781506689,0.0,0.0,0.03692663781506689,0.03692663781506689,0.1
0.2304,0.10848667546658439,0.03697453099837567,0.0,0.0,0.03697453099837567,0.03697453099837567,0.1
0.23159999999999997,0.1085570521020537,0.03702251822076179,0.0,0.0,0.03702251822076179,0.03702251822076179,0.1
0.23279999999999998,0.1086275185478155,0.037070597860861816,0.0,0.0,0.037070597860861816,0.037070597860861816,0.1
0.23399999999999999,0.10869807225521527,0.03711876829731238,0.0,0.0,0.03711876829731238,0.03711876829731238,0.1
0.2352,0.10876871068199716,0.03716702790875005,0.0,0.0,0.03716702790875005,0.03716702790875005,0.1
0.23639999999999997,0.10883943129230325,0.03721537507381144,0.0,0.0,0.03721537507381144,0.03721537507381144,0.1
0.23759999999999998,0.1089102315566724,0.037263808171133145,0.0,0.0,0.037263808171133145,0.037263808171133145,0.1
0.23879999999999998,0.10898110895203811,0.03731232557935176,0.0,0.0,0.03731232557935176,0.03731232557935176,0.1
0.24,0.109052060961726,0.03736092567710389,0.0,0.0,0.03736092567710389,0.03736092567710389,0.1
0.24119999999999997,0.10912308507545046,0.03740960684302611,0.0,0.0,0.03740960684302611,0.03740960684302611,0.1
0.24239999999999998,0.10919417878931094,0.03745836745575506,0.0,0.0,0.03745836745575506,0.03745836745575506,0.1
0.24359999999999998,0.10926533960578716,0.037507205893927295,0.0,0.0,0.037507205893927295,0.037507205893927295,0.1
0.2448,0.10933656503373426,0.03755612053617944,0.0,0.0,0.03755612053617944,0.03755612053617944,0.1
0.24599999999999997,0.10940785258837686,0.03760510976114808,0.0,0.0,0.03760510976114808,0.03760510976114808,0.1
