time_s,mach,q_pa,cl,reynolds,cd_parasite,cd_induced,cd_wave,cd_total,drag_n,speed_m_s,altitude_m,mass_kg,fuel_kg,thrust_n,fuel_flow_kg_s,excess_thrust_n,acceleration_force_n,acceleration_m_s2,climb_rate_m_s,specific_excess_power_m_s,throttle,phase,required_throttle
8.03045910454019,1.0033335107567487,49412.595715626245,0.05669562204063802,2890199.9915924678,0.022960278397417162,0.0004547436656799466,0.03451708714983801,0.059932109212935125,236.9120866338818,329.67889019364196,3000.0,22.85369907758507,2.8536990775850684,342.2396674237443,0.017891616853655243,105.32758078986251,105.32758078986251,4.608776042438045,0.0,154.93733036480552,1.0,accelerate_to_hold,
8.036249132553051,1.0034146986313957,49420.59278916901,0.05668619079557521,2890433.8611803027,0.022960031442758957,0.0004545923861955951,0.034521667456374555,0.05993629128532911,236.9669635924215,329.70556719398513,3000.0,22.8535954853269,2.8535954853269003,342.2313896543243,0.017891373488483117,105.26442606190278,105.26442606190278,4.606033485168125,0.0,154.85766115256942,1.0,accelerate_to_hold,
8.04444721656016,1.0035295697469462,49431.908795571086,0.05667285040434353,2890764.7586273015,0.022959682072465352,0.00045437844602419443,0.034528112656898355,0.0599421731753879,237.04448299312818,329.7433119533139,3000.0,22.853448811755722,2.8534488117557215,342.2196776023499,0.017891029140270947,105.17519460922173,105.17519460922173,4.602158539638885,0.0,154.7450963371541,1.0,accelerate_to_hold,
8.058460149569573,1.0037256947673265,49451.23215537688,0.05665008369813723,2891329.7158685154,0.02295908568653748,0.00045401345211022493,0.034539020908525675,0.05995212004717338,237.1764965327836,329.80775540941795,3000.0,22.853198110083387,2.853198110083386,342.19968104863705,0.01789044117549963,105.02318451585344,105.02318451585344,4.595557436204723,0.0,154.55333706104935,1.0,accelerate_to_hold,
8.07132421396844,1.00390549288122,49468.9502125405,0.056629223325390374,2891847.6418639026,0.02295853907106151,0.00045367914912309133,0.0345489145800899,0.0599611328002745,237.29714345474466,329.86683411257286,3000.0,22.852967969763974,2.852967969763975,342.18134915689274,0.017889902110321144,104.88420570214808,104.88420570214808,4.589522281784887,0.0,154.37801748624577,1.0,accelerate_to_hold,
8.072475910259902,1.0039215783646342,49470.535497925965,0.05662735758559426,2891893.9776670323,0.022958490174303937,0.0004536492552538236,0.0345497947380749,0.059961934167632666,237.30791942113373,329.87211953787096,3000.0,22.852947366057833,2.852947366057833,342.17970910998565,0.01788985388112954,104.87178968885192,104.87178968885192,4.588983119289547,0.0,154.36235494114234,1.0,accelerate_to_hold,
8.084359308317223,1.0040874409090117,49486.88336191223,0.05660812428303601,2892371.7608958655,0.02295798603907818,0.0004533411465228206,0.03455882266292162,0.05997014984852263,237.41886486001903,329.92661924207584,3000.0,22.852734776758503,2.8527347767585036,342.162798063801,0.01788935655359678,104.74393320378198,104.74393320378198,4.583431008454523,0.0,154.20106735212323,1.0,accelerate_to_hold,
8.086530057121323,1.0041177174664968,49489.86779334133,0.05660461440580041,2892458.975471329,0.022957894024993545,0.0004532849311840674,0.03456046123510838,0.059971640191285994,237.43908355332633,329.93656762091854,3000.0,22.8526959435577,2.852695943557699,342.1597111205502,0.017889265767276234,104.72062756722386,104.72062756722386,4.582418976993617,0.0,154.1716680691403,1.0,accelerate_to_hold,
8.10062112874291,1.0043140906265648,49509.226941919675,0.05658185668317385,2893024.647503103,0.022957297304253957,0.000452920520644835,0.034571018548925844,0.05998123637382464,237.5699715110889,330.0010926116429,3000.0,22.852443868782338,2.852443868782337,342.1396892669618,0.01788867689804539,104.56971775587289,104.56971775587289,4.575865861712966,0.0,153.98130187266761,1.0,accelerate_to_hold,
8.114712200364483,1.0045101833669912,49528.56222330744,0.05655914402673639,2893589.511758763,0.022956701575323615,0.0004525569778375935,0.03458143883421432,0.05999069738737553,237.70023906961887,330.065525461085,3000.0,22.85219180229922,2.852191802299221,342.1196960044548,0.017888088816233903,104.41945693483592,104.41945693483592,4.569340999681702,0.0,153.79175743712895,1.0,accelerate_to_hold,
8.128803271986072,1.0047059968980572,49547.87374068207,0.056536476233149106,2894153.5717246397,0.0229561068338683,0.0004521942986407858,0.03459172244837884,0.06000002358088793,237.82988742590257,330.12986656692334,3000.0,22.85193974409728,2.8519397440972813,342.0997312096312,0.017887501518440905,104.26984378372865,104.26984378372865,4.562844334064107,0.0,153.60303377506344,1.0,accelerate_to_hold,
8.132469484081398,1.004756897998595,49552.89432421035,0.056530585860938835,2894300.1973070297,0.022955952255508918,0.00045210007791279583,0.03459437567552344,0.060002428008945154,237.86351794586386,330.1465918314092,3000.0,22.851874165002744,2.8518741650027444,342.0945414251306,0.017887348843532686,104.23102347926675,104.23102347926675,4.561158648374442,0.0,153.5540661248417,1.0,accelerate_to_hold,
8.142944995784042,1.0049022348053709,49567.230887237354,0.056513771858383986,2894718.8541476703,0.02295551094299314,0.0004518311798899578,0.034601905977219606,0.060009248100102705,237.95938047578403,330.1943471158171,3000.0,22.851686788154375,2.8516867881543746,342.07972314617,0.01788691289436336,104.12034267038598,104.12034267038598,4.556352606948859,0.0,153.41445593356852,1.0,accelerate_to_hold,
8.157104532927242,1.0050984405883396,49586.588644524054,0.05649108374700456,2895284.044033393,0.0229549152892544,0.00045146846694173225,0.034611965134808645,0.06001834889100478,238.08841420654247,330.2588171091794,3000.0,22.851433521914814,2.8514335219148124,342.0597183580491,0.017886324313134142,103.97130415150664,103.97130415150664,4.549881041458377,0.0,153.2264668097184,1.0,accelerate_to_hold,
8.171264070070443,1.0052943681041542,49605.92271900965,0.056468440322479066,2895848.4323434504,0.022954320619516893,0.0004511066136130774,0.03462188736392296,0.06002731459705293,238.21682631448704,330.32319566853147,3000.0,22.851180264003755,2.8511802640037542,342.03974194154586,0.017885736513263282,103.82291562705882,103.82291562705882,4.543437775536064,0.0,153.03930346613743,1.0,accelerate_to_hold,
8.180579659845572,1.0054231180664897,49618.629782466145,0.0564535674376444,2896219.3091616468,0.022953929919566254,0.0004508690163598645,0.03462834071469142,0.06003313965061754,238.30097048024643,330.36550078865366,3000.0,22.851013649619095,2.8510136496190945,342.0266148273593,0.01788535022294259,103.72564434711288,103.72564434711288,4.539214143300899,0.0,152.91661817629273,1.0,accelerate_to_hold,
8.185446906623643,1.0054903402848276,49625.26497079477,0.05644580423177179,2896412.949314988,0.022953725953324313,0.00045074502248346665,0.034631689009223386,0.060036159985031166,238.34482776689583,330.3875889040215,3000.0,22.85092659769674,2.85092659769674,342.0197609710941,0.017885148526021667,103.67493320419828,103.67493320419828,4.537012219655382,0.0,152.8526589691714,1.0,accelerate_to_hold,
8.199674551208188,1.0056866535521065,49644.64466753714,0.056423141263839634,2896978.448819745,0.022953130391553264,0.0004503831472501967,0.03464138430407393,0.06004489784287739,238.47260940065723,330.4520942149604,3000.0,22.850672138351598,2.8506721383515967,341.9997452240666,0.01788455946187943,103.52713582340937,103.52713582340937,4.530594776232154,0.0,152.66625522938773,1.0,accelerate_to_hold,
8.21390219579275,1.005882689559588,49664.00076902235,0.056400522799236553,2897543.149650626,0.02295253581010904,0.00045002212752642557,0.0346509424209824,0.06005350035861787,238.59976703943053,330.51650842288996,3000.0,22.850417687381906,2.8504176873819063,341.9797577459485,0.017883971176241333,103.37999070651799,103.37999070651799,4.524205733167181,0.0,152.48068222208786,1.0,accelerate_to_hold,
8.228129840377312,1.0060784495358364,49683.333380583696,0.05637794863416932,2898107.0553466296,0.022951942204617,0.00044966195920687963,0.034660363713861136,0.060061967877685016,238.7263018848747,330.58083193149594,3000.0,22.850163244776617,2.8501632447766165,341.95979841147755,0.0178833836656467,103.23349652660286,103.23349652660286,4.517845033347904,0.0,152.2959389456876,1.0,accelerate_to_hold,
8.228689835609746,1.0060861489526516,49684.093826563614,0.056377061026036714,2898129.2342673736,0.02295191886040937,0.00044964780046291303,0.03466073173897514,0.06006229839984742,238.73126953096647,330.5833618332321,3000.0,22.850153230173493,2.850153230173494,341.9590133928114,0.01788336055723532,103.22774386184494,103.22774386184494,4.517595257327785,0.0,152.2886844711787,1.0,accelerate_to_hold,
8.242422555250918,1.0062748281311131,49702.730864829966,0.05635531562509589,2898672.743035053,0.022951346862522436,0.0004493009967872551,0.03466969068586636,0.06007033854517606,238.8527895736086,330.6453587081405,3000.0,22.849907646886045,2.849907646886047,341.9397760037251,0.017882794244950536,103.08698643011653,103.08698643011653,4.511483723399866,0.0,152.1111851681753,1.0,accelerate_to_hold,
